"ITEM","DEPT","CLASS","SUBCLASS","STANDARD_UOM"
"887167351028","101","156","1130","EA"
"851078006193","104","163","1164","EA"
"887167351929","101","356","1320","EA"
"851078006209","104","163","1164","EA"
"836622004528","101","159","1147","EA"
"836622006447","101","159","1147","EA"
"850031662513","104","158","1138","EA"
"856798008007","105","163","1166","EA"
"856798008175","105","160","1153","EA"
"856798008267","105","160","1153","EA"
"836622112094","101","159","1147","EA"
"850004373514","105","160","1154","EA"
"850004373835","105","162","1160","EA"
"856798008977","105","162","1160","EA"
"856798008984","105","162","1160","EA"
"856798008991","105","162","1160","EA"
"887167016583","101","159","1147","EA"
"819869028151","106","163","1173","EA"
"819869028168","106","163","1173","EA"
"818426021253","101","153","1118","EA"
"887167145665","101","159","1143","EA"
"877231000228","105","163","1166","EA"
"877231001126","105","163","1166","EA"
"877231001133","105","163","1166","EA"
"877231001140","105","163","1164","EA"
"856798008182","105","352","1306","EA"
"857033007113","104","454","1415","EA"
"819869025273","106","159","1147","EA"
"877231002314","105","150","1103","EA"
"877231002321","105","150","1103","EA"
"850014440329","105","159","1147","EA"
"850014440336","105","159","1147","EA"
"850014440343","105","159","1147","EA"
"877231002338","105","150","1103","EA"
"877231002345","105","150","1103","EA"
"877231003281","105","150","1103","EA"
"877231005681","105","150","1103","EA"
"819869024979","106","162","1160","EA"
"819869024986","106","162","1160","EA"
"850014440350","105","159","1147","EA"
"850014440367","105","159","1147","EA"
"850014440374","105","159","1147","EA"
"850014440381","105","159","1147","EA"
"877231005698","105","150","1103","EA"
"850014440398","105","159","1147","EA"
"747930069652","306","156","1130","EA"
"747930069669","306","156","1130","EA"
"747930071914","306","156","1130","EA"
"747930071921","306","156","1130","EA"
"747930071938","306","156","1130","EA"
"747930071945","306","156","1130","EA"
"747930071952","306","156","1130","EA"
"747930072010","306","156","1130","EA"
"747930072027","306","156","1130","EA"
"747930072034","306","156","1130","EA"
"747930072041","306","156","1130","EA"
"747930107040","306","156","1129","EA"
"7290011521127","405","455","1419","EA"
"7290011521653","405","455","1419","EA"
"7290014827417","405","364","1341","EA"
"810046984062","404","453","1406","EA"
"7290015295574","405","364","1341","EA"
"810046984086","404","453","1406","EA"
"810046984123","404","453","1406","EA"
"810046981375","404","453","1406","EA"
"810046981382","404","453","1406","EA"
"887167357433","101","356","1320","EA"
"851078006537","104","162","1159","EA"
"887167371354","101","156","1130","EA"
"851078006544","104","162","1159","EA"
"887167410138","101","552","1507","EA"
"887167412927","101","356","1320","EA"
"887167414204","101","156","1130","EA"
"851078006667","104","163","1166","EA"
"887167414228","101","156","1130","EA"
"852367006955","104","150","1101","EA"
"887167414242","101","156","1130","EA"
"852367006962","104","150","1101","EA"
"887167414259","101","156","1130","EA"
"853227007471","104","359","1329","EA"
"887167414280","101","156","1130","EA"
"854697007091","104","162","1160","EA"
"887167414297","101","156","1130","EA"
"854697007138","104","162","1160","EA"
"887167414303","101","156","1130","EA"
"877231006749","105","159","1147","EA"
"877231001157","105","163","1164","EA"
"836622006553","101","159","1147","EA"
"836622100268","101","159","1147","EA"
"819869028175","106","163","1173","EA"
"819869028182","106","163","1173","EA"
"887167145672","101","159","1143","EA"
"887167145702","101","159","1143","EA"
"887167145726","101","159","1143","EA"
"887167145757","101","159","1143","EA"
"887167145764","101","159","1143","EA"
"887167145788","101","159","1143","EA"
"877231001638","105","163","1166","EA"
"877231001645","105","163","1166","EA"
"877231002055","105","163","1166","EA"
"877231002611","105","162","1160","EA"
"877231002918","105","154","1121","EA"
"877231002956","105","162","1159","EA"
"819869028199","106","163","1173","EA"
"887167145801","101","159","1143","EA"
"819869024351","106","162","1160","EA"
"860002172354","300","361","1335","EA"
"860001779424","302","364","1341","EA"
"818262021615","300","659","1634","EA"
"818262021639","300","659","1634","EA"
"818262021646","300","361","1335","EA"
"869121000128","302","366","1345","EA"
"818262021653","300","359","1329","EA"
"876972002539","302","352","1307","EA"
"818262021707","300","361","1335","EA"
"876972004038","302","352","1307","EA"
"840732115692","207","250","1203","EA"
"840732116491","207","250","1203","EA"
"840732116712","207","250","1206","EA"
"834893002472","303","359","1328","EA"
"850009966025","302","368","1350","EA"
"852653005372","300","359","1330","EA"
"850008143090","303","457","1427","EA"
"850006566044","303","159","1148","EA"
"876972009439","302","369","1358","EA"
"850006566587","303","159","1148","EA"
"7290015295567","405","454","1410","EA"
"810046981405","404","453","1406","EA"
"7290016664546","405","454","1413","EA"
"810046981412","404","651","1603","EA"
"7290113145276","405","451","1403","EA"
"810046981429","404","651","1603","EA"
"747930072126","306","156","1130","EA"
"747930072133","306","156","1130","EA"
"747930072140","306","156","1130","EA"
"747930092704","306","156","1130","EA"
"747930092711","306","156","1130","EA"
"747930095026","306","351","1303","EA"
"747930096467","306","355","1366","EA"
"747930096474","306","356","1320","EA"
"747930096795","306","356","1369","EA"
"747930107057","306","156","1129","EA"
"747930107132","306","156","1129","EA"
"747930107156","306","156","1129","EA"
"747930107231","306","156","1129","EA"
"747930109358","306","156","1129","EA"
"877231006763","105","159","1147","EA"
"877231006787","105","159","1147","EA"
"887167574328","101","156","1129","EA"
"819869026959","106","156","1130","EA"
"887167574335","101","156","1129","EA"
"819869026966","106","156","1130","EA"
"887167574342","101","156","1129","EA"
"819869026973","106","156","1130","EA"
"887167574359","101","156","1129","EA"
"819869028359","106","156","1130","EA"
"877231009962","105","159","1147","EA"
"877231009979","105","159","1147","EA"
"877231009986","105","159","1147","EA"
"819869022944","106","154","1121","EA"
"877231006534","105","159","1147","EA"
"819869022951","106","154","1121","EA"
"877231006572","105","159","1147","EA"
"819869023828","106","159","1144","EA"
"877231006589","105","159","1147","EA"
"887167445321","101","156","1129","EA"
"887167445338","101","156","1129","EA"
"877231003809","105","162","1160","EA"
"877231004394","105","163","1169","EA"
"877231004790","105","163","1166","EA"
"877231005230","105","163","1166","EA"
"887167144859","101","159","1148","EA"
"887167540118","101","159","1148","EA"
"887167540125","101","159","1148","EA"
"819869028205","106","163","1173","EA"
"819869028212","106","163","1173","EA"
"877231007128","105","162","1159","EA"
"877231007142","105","162","1159","EA"
"877231007159","105","162","1159","EA"
"877231007166","105","162","1159","EA"
"887167540149","101","159","1148","EA"
"887167540156","101","159","1148","EA"
"887167540170","101","159","1148","EA"
"887167540194","101","159","1148","EA"
"819869028397","106","162","1159","EA"
"850010474106","104","159","1148","EA"
"850010474113","104","159","1148","EA"
"887167519251","101","159","1147","EA"
"887167519268","101","159","1147","EA"
"887167519275","101","159","1147","EA"
"887167519282","101","159","1147","EA"
"819869020346","106","156","1172","EA"
"819869020353","106","156","1172","EA"
"851078006162","104","150","1101","EA"
"877231005285","105","159","1147","EA"
"851078006179","104","150","1101","EA"
"887167519299","101","159","1147","EA"
"887167519305","101","159","1147","EA"
"887167540040","101","159","1147","EA"
"887167540057","101","159","1147","EA"
"877231005292","105","159","1147","EA"
"887167540064","101","159","1147","EA"
"887167540088","101","159","1147","EA"
"887167540095","101","159","1147","EA"
"851078006308","104","159","1148","EA"
"819869022883","106","156","1172","EA"
"819869022890","106","156","1172","EA"
"851078006827","104","150","1101","EA"
"877231005308","105","159","1147","EA"
"747930109532","306","156","1129","EA"
"747930109556","306","156","1129","EA"
"7290016494273","405","451","1403","EA"
"810046981764","404","453","1406","EA"
"7290013627032","405","368","1350","EA"
"810046981771","404","453","1406","EA"
"7290014344402","405","368","1350","EA"
"810046981795","404","651","1603","EA"
"747930098737","306","156","1130","EA"
"747930098744","306","156","1130","EA"
"747930098751","306","156","1130","EA"
"747930120360","306","156","1130","EA"
"747930120377","306","156","1130","EA"
"747930109655","306","156","1129","EA"
"7290017279442","405","455","1419","EA"
"813269026021","315","351","1303","EA"
"7290014827394","405","368","1350","EA"
"810046981818","404","651","1603","EA"
"7290014827820","405","368","1350","EA"
"810046981825","404","651","1602","EA"
"813269020562","315","359","1328","EA"
"887167445567","101","156","1129","EA"
"877231002369","105","159","1144","EA"
"877231009993","105","159","1147","EA"
"887167445772","101","156","1129","EA"
"887167446076","101","156","1129","EA"
"850004373972","105","159","1147","EA"
"850004373989","105","159","1147","EA"
"857033007014","104","155","1122","EA"
"877231000600","105","152","1110","EA"
"857033007021","104","155","1122","EA"
"877231006794","105","159","1147","EA"
"877231006800","105","159","1147","EA"
"877231006817","105","159","1147","EA"
"877231006824","105","159","1147","EA"
"887167509115","101","156","1129","EA"
"887167509139","101","156","1129","EA"
"887167509146","101","156","1129","EA"
"877231000617","105","152","1110","EA"
"877231000624","105","152","1110","EA"
"857033007038","104","150","1101","EA"
"877231001232","105","152","1110","EA"
"850010474120","104","159","1148","EA"
"877231007746","105","163","1166","EA"
"877231007883","105","160","1153","EA"
"877231009184","105","163","1165","EA"
"853227007013","104","150","1104","EA"
"853227007020","104","150","1104","EA"
"819869028410","106","162","1159","EA"
"850010474267","104","159","1148","EA"
"850010474274","104","159","1148","EA"
"850010474281","104","159","1148","EA"
"877231009269","105","162","1160","EA"
"877231009290","105","160","1153","EA"
"877231009337","105","162","1159","EA"
"853227007938","104","150","1104","EA"
"819869029226","106","163","1173","EA"
"850010474410","104","159","1148","EA"
"850010474427","104","159","1148","EA"
"850010474434","104","159","1148","EA"
"877231009894","105","163","1166","EA"
"877231009917","105","163","1166","EA"
"857124004175","300","359","1330","EA"
"858498007212","303","351","1303","EA"
"857124004243","300","359","1330","EA"
"858798007219","303","351","1303","EA"
"857124004250","300","359","1330","EA"
"850009415011","302","362","1337","EA"
"862037000152","303","351","1303","EA"
"857124004267","300","359","1330","EA"
"818262020588","300","361","1335","EA"
"818262020632","300","361","1335","EA"
"818262020663","300","359","1329","EA"
"818262020717","300","367","1347","EA"
"818262020731","300","361","1335","EA"
"818262020793","300","361","1335","EA"
"818262020977","300","359","1329","EA"
"840732115234","207","250","1203","EA"
"850409005041","300","361","1335","EA"
"850409005072","300","356","1317","EA"
"862037000169","303","368","1352","EA"
"863620000337","303","356","1317","EA"
"860000119504","300","353","1308","EA"
"860000119511","300","353","1308","EA"
"810046981832","404","453","1406","EA"
"813269021446","315","359","1328","EA"
"810046981856","404","651","1602","EA"
"747930131717","306","356","1369","EA"
"747930139850","306","355","1314","EA"
"815305022004","401","454","1412","EA"
"813269020722","315","352","1306","EA"
"813269022320","315","352","1307","EA"
"813269022368","315","352","1305","EA"
"7290011521011","405","455","1419","EA"
"813269022962","315","352","1306","EA"
"813269025826","315","352","1306","EA"
"813269025833","315","352","1306","EA"
"815305020215","401","454","1415","EA"
"813269025864","315","352","1306","EA"
"815305021274","401","454","1412","EA"
"752830426931","401","455","1418","EA"
"787790799894","401","455","1418","EA"
"813269025871","315","352","1306","EA"
"729238722026","504","350","1301","EA"
"857033007045","104","150","1101","EA"
"887167509559","101","156","1129","EA"
"887167574069","101","156","1129","EA"
"887167445574","101","156","1129","EA"
"887167445581","101","156","1129","EA"
"887167445598","101","156","1129","EA"
"887167509153","101","156","1129","EA"
"887167509177","101","156","1129","EA"
"887167509184","101","156","1129","EA"
"887167509191","101","156","1129","EA"
"877231001249","105","152","1110","EA"
"857033007052","104","150","1101","EA"
"877231006596","105","159","1147","EA"
"819869023835","106","159","1144","EA"
"819869021701","106","355","1315","EA"
"819869020780","106","155","1122","EA"
"819869020797","106","155","1122","EA"
"836622003972","101","153","1116","EA"
"887167445604","101","156","1129","EA"
"887167445611","101","156","1129","EA"
"877231009924","105","163","1164","EA"
